sentence_id,text,language,ground_truth,predicted,gt_entities,pred_entities
117,राष्ट्रिय खेलकुद परिषद्ले नयाँ खेलकुद नीति लागू गरेको छ।,Standard Nepali,"{""entities"": [{""text"": ""राष्ट्रिय खेलकुद परिषद्"", ""type"": ""ORG""}]}","{""entities"": [{""text"": ""राष्ट्रिय खेलकुद परिषद"", ""type"": ""ORG""}]}","{'entities': [{'text': 'राष्ट्रिय खेलकुद परिषद्', 'type': 'ORG'}]}","{'entities': [{'text': 'राष्ट्रिय खेलकुद परिषद', 'type': 'ORG'}]}"
118,पोखरामा नयाँ अन्तर्राष्ट्रिय सम्मेलन आयोजना गरियो।,Standard Nepali,"{""entities"": [{""text"": ""पोखरा"", ""type"": ""LOC""}]}","{""entities"": [{""text"": ""पोखरा"", ""type"": ""LOC""}]}","{'entities': [{'text': 'पोखरा', 'type': 'LOC'}]}","{'entities': [{'text': 'पोखरा', 'type': 'LOC'}]}"
119,जिल्ला प्रशासन कार्यालय काठमाडौंले निषेधाज्ञा थप गरेको छ।,Standard Nepali,"{""entities"": [{""text"": ""जिल्ला प्रशासन कार्यालय"", ""type"": ""ORG""}, {""text"": ""काठमाडौं"", ""type"": ""LOC""}]}","{""entities"": [{""text"": ""काठमाडौं"", ""type"": ""LOC""}, {""text"": ""जिल्ला प्रशासन कार्यालय"", ""type"": ""ORG""}]}","{'entities': [{'text': 'जिल्ला प्रशासन कार्यालय', 'type': 'ORG'}, {'text': 'काठमाडौं', 'type': 'LOC'}]}","{'entities': [{'text': 'काठमाडौं', 'type': 'LOC'}, {'text': 'जिल्ला प्रशासन कार्यालय', 'type': 'ORG'}]}"
120,सिन्धुपाल्चोकमा नयाँ पुल निर्माण सम्पन्न भएको छ।,Standard Nepali,"{""entities"": [{""text"": ""सिन्धुपाल्चोक"", ""type"": ""LOC""}]}","{""entities"": [{""text"": ""सिन्धुपाल्चोक"", ""type"": ""LOC""}]}","{'entities': [{'text': 'सिन्धुपाल्चोक', 'type': 'LOC'}]}","{'entities': [{'text': 'सिन्धुपाल्चोक', 'type': 'LOC'}]}"
121,अन्जली हेटौँडाको पर्यटन स्थल भ्रमणमा छिन्।,Standard Nepali,"{""entities"": [{""text"": ""अन्जली"", ""type"": ""PER""}, {""text"": ""हेटौँडा"", ""type"": ""LOC""}]}","{""entities"": [{""text"": ""अन्जली"", ""type"": ""PER""}, {""text"": ""हेटौँडा"", ""type"": ""LOC""}]}","{'entities': [{'text': 'अन्जली', 'type': 'PER'}, {'text': 'हेटौँडा', 'type': 'LOC'}]}","{'entities': [{'text': 'अन्जली', 'type': 'PER'}, {'text': 'हेटौँडा', 'type': 'LOC'}]}"
122,विकाश वीरगन्जमा नयाँ शाखा खोल्दैछ।,Standard Nepali,"{""entities"": [{""text"": ""विकाश"", ""type"": ""PER""}, {""text"": ""वीरगन्ज"", ""type"": ""LOC""}]}","{""entities"": [{""text"": ""वीरगन्ज"", ""type"": ""LOC""}]}","{'entities': [{'text': 'विकाश', 'type': 'PER'}, {'text': 'वीरगन्ज', 'type': 'LOC'}]}","{'entities': [{'text': 'वीरगन्ज', 'type': 'LOC'}]}"
123,रोशनी झापामा साथी भेट्न गइन्।,Standard Nepali,"{""entities"": [{""text"": ""रोशनी"", ""type"": ""PER""}, {""text"": ""झापा"", ""type"": ""LOC""}]}","{""entities"": [{""text"": ""रोशनी"", ""type"": ""PER""}, {""text"": ""झापा"", ""type"": ""LOC""}]}","{'entities': [{'text': 'रोशनी', 'type': 'PER'}, {'text': 'झापा', 'type': 'LOC'}]}","{'entities': [{'text': 'रोशनी', 'type': 'PER'}, {'text': 'झापा', 'type': 'LOC'}]}"
124,अर्पणले बागमती प्रदेशको राजधानी भ्रमण गर्दैछ।,Standard Nepali,"{""entities"": [{""text"": ""अर्पण"", ""type"": ""PER""}, {""text"": ""बागमती प्रदेश"", ""type"": ""LOC""}]}","{""entities"": [{""text"": ""बागमती प्रदेश"", ""type"": ""LOC""}]}","{'entities': [{'text': 'अर्पण', 'type': 'PER'}, {'text': 'बागमती प्रदेश', 'type': 'LOC'}]}","{'entities': [{'text': 'बागमती प्रदेश', 'type': 'LOC'}]}"
125,माया धनगढी बजारमा किनमेल गर्दैछिन्।,Standard Nepali,"{""entities"": [{""text"": ""माया"", ""type"": ""PER""}, {""text"": ""धनगढी"", ""type"": ""LOC""}]}","{""entities"": [{""text"": ""धनगढी"", ""type"": ""LOC""}]}","{'entities': [{'text': 'माया', 'type': 'PER'}, {'text': 'धनगढी', 'type': 'LOC'}]}","{'entities': [{'text': 'धनगढी', 'type': 'LOC'}]}"
126,सञ्जय पोखरामा नयाँ रेस्टुरेन्ट हेर्न गएको छ।,Standard Nepali,"{""entities"": [{""text"": ""सञ्जय"", ""type"": ""PER""}, {""text"": ""पोखरा"", ""type"": ""LOC""}]}","{""entities"": [{""text"": ""सञ्जय"", ""type"": ""PER""}, {""text"": ""पोखरा"", ""type"": ""LOC""}]}","{'entities': [{'text': 'सञ्जय', 'type': 'PER'}, {'text': 'पोखरा', 'type': 'LOC'}]}","{'entities': [{'text': 'सञ्जय', 'type': 'PER'}, {'text': 'पोखरा', 'type': 'LOC'}]}"
127,राधिका नेपालगञ्जमा साथी भेट्न गइन्।,Standard Nepali,"{""entities"": [{""text"": ""राधिका"", ""type"": ""PER""}, {""text"": ""नेपालगञ्ज"", ""type"": ""LOC""}]}","{""entities"": [{""text"": ""राधिका"", ""type"": ""PER""}, {""text"": ""नेपालगञ्ज"", ""type"": ""LOC""}]}","{'entities': [{'text': 'राधिका', 'type': 'PER'}, {'text': 'नेपालगञ्ज', 'type': 'LOC'}]}","{'entities': [{'text': 'राधिका', 'type': 'PER'}, {'text': 'नेपालगञ्ज', 'type': 'LOC'}]}"
128,विवेक बिराटनगरबाट हिँड्दैछ।,Standard Nepali,"{""entities"": [{""text"": ""विवेक"", ""type"": ""PER""}, {""text"": ""विराटनगर"", ""type"": ""LOC""}]}","{""entities"": [{""text"": ""विवेक"", ""type"": ""PER""}, {""text"": ""बिराटनगर"", ""type"": ""LOC""}]}","{'entities': [{'text': 'विवेक', 'type': 'PER'}, {'text': 'विराटनगर', 'type': 'LOC'}]}","{'entities': [{'text': 'विवेक', 'type': 'PER'}, {'text': 'बिराटनगर', 'type': 'LOC'}]}"
129,कविता बर्दिया राष्ट्रिय निकुञ्ज भ्रमणमा छिन्।,Standard Nepali,"{""entities"": [{""text"": ""कविता"", ""type"": ""PER""}, {""text"": ""बर्दिया राष्ट्रिय निकुञ्ज"", ""type"": ""LOC""}]}","{""entities"": [{""text"": ""कविता"", ""type"": ""PER""}, {""text"": ""बर्दिया राष्ट्रिय निकुञ्ज"", ""type"": ""LOC""}]}","{'entities': [{'text': 'कविता', 'type': 'PER'}, {'text': 'बर्दिया राष्ट्रिय निकुञ्ज', 'type': 'LOC'}]}","{'entities': [{'text': 'कविता', 'type': 'PER'}, {'text': 'बर्दिया राष्ट्रिय निकुञ्ज', 'type': 'LOC'}]}"
130,अजय पाटन दरबार स्क्वायर जाँदैछ।,Standard Nepali,"{""entities"": [{""text"": ""अजय"", ""type"": ""PER""}, {""text"": ""पाटन दरबार स्क्वायर"", ""type"": ""LOC""}]}","{""entities"": [{""text"": ""अजय"", ""type"": ""PER""}, {""text"": ""पाटन"", ""type"": ""LOC""}, {""text"": ""दरबार स्क्वायर"", ""type"": ""LOC""}]}","{'entities': [{'text': 'अजय', 'type': 'PER'}, {'text': 'पाटन दरबार स्क्वायर', 'type': 'LOC'}]}","{'entities': [{'text': 'अजय', 'type': 'PER'}, {'text': 'पाटन', 'type': 'LOC'}, {'text': 'दरबार स्क्वायर', 'type': 'LOC'}]}"
131,सीमा काठमाडौँको भृकुटीमण्डपमा छिन्।,Standard Nepali,"{""entities"": [{""text"": ""सीमा"", ""type"": ""PER""}, {""text"": ""काठमाडौँ"", ""type"": ""LOC""}, {""text"": ""भृकुटीमण्डप"", ""type"": ""LOC""}]}","{""entities"": [{""text"": ""सीमा"", ""type"": ""PER""}, {""text"": ""काठमाडौँ"", ""type"": ""LOC""}, {""text"": ""भृकुटीमण्डप"", ""type"": ""LOC""}]}","{'entities': [{'text': 'सीमा', 'type': 'PER'}, {'text': 'काठमाडौँ', 'type': 'LOC'}, {'text': 'भृकुटीमण्डप', 'type': 'LOC'}]}","{'entities': [{'text': 'सीमा', 'type': 'PER'}, {'text': 'काठमाडौँ', 'type': 'LOC'}, {'text': 'भृकुटीमण्डप', 'type': 'LOC'}]}"
132,दीपक एभरेस्ट हाइकिङमा सहभागी छ।,Standard Nepali,"{""entities"": [{""text"": ""दीपक"", ""type"": ""PER""}, {""text"": ""एभरेस्ट"", ""type"": ""LOC""}]}","{""entities"": [{""text"": ""दीपक"", ""type"": ""PER""}, {""text"": ""एभरेस्ट"", ""type"": ""LOC""}]}","{'entities': [{'text': 'दीपक', 'type': 'PER'}, {'text': 'एभरेस्ट', 'type': 'LOC'}]}","{'entities': [{'text': 'दीपक', 'type': 'PER'}, {'text': 'एभरेस्ट', 'type': 'LOC'}]}"
133,मीरा जनकपुरधामको सांस्कृतिक स्थल भ्रमणमा छिन्।,Standard Nepali,"{""entities"": [{""text"": ""मीरा"", ""type"": ""PER""}, {""text"": ""जनकपुरधाम"", ""type"": ""LOC""}]}","{""entities"": [{""text"": ""मीरा"", ""type"": ""PER""}, {""text"": ""जनकपुरधाम"", ""type"": ""LOC""}]}","{'entities': [{'text': 'मीरा', 'type': 'PER'}, {'text': 'जनकपुरधाम', 'type': 'LOC'}]}","{'entities': [{'text': 'मीरा', 'type': 'PER'}, {'text': 'जनकपुरधाम', 'type': 'LOC'}]}"
134,अनिश पोखराको फेवा ताल घुम्न गयो।,Standard Nepali,"{""entities"": [{""text"": ""अनिश"", ""type"": ""PER""}, {""text"": ""पोखरा"", ""type"": ""LOC""}, {""text"": ""फेवा ताल"", ""type"": ""LOC""}]}","{""entities"": [{""text"": ""अनिश"", ""type"": ""PER""}, {""text"": ""पोखरा"", ""type"": ""LOC""}, {""text"": ""फेवा ताल"", ""type"": ""LOC""}]}","{'entities': [{'text': 'अनिश', 'type': 'PER'}, {'text': 'पोखरा', 'type': 'LOC'}, {'text': 'फेवा ताल', 'type': 'LOC'}]}","{'entities': [{'text': 'अनिश', 'type': 'PER'}, {'text': 'पोखरा', 'type': 'LOC'}, {'text': 'फेवा ताल', 'type': 'LOC'}]}"
135,सुषान्त बागलुङको कालिका मन्दिरमा दर्शन गर्दैछ।,Standard Nepali,"{""entities"": [{""text"": ""सुषान्त"", ""type"": ""PER""}, {""text"": ""बागलुङ"", ""type"": ""LOC""}, {""text"": ""कालिका मन्दिर"", ""type"": ""LOC""}]}","{""entities"": [{""text"": ""सुषान्त"", ""type"": ""PER""}, {""text"": ""बागलुङ"", ""type"": ""LOC""}, {""text"": ""कालिका मन्दिर"", ""type"": ""LOC""}]}","{'entities': [{'text': 'सुषान्त', 'type': 'PER'}, {'text': 'बागलुङ', 'type': 'LOC'}, {'text': 'कालिका मन्दिर', 'type': 'LOC'}]}","{'entities': [{'text': 'सुषान्त', 'type': 'PER'}, {'text': 'बागलुङ', 'type': 'LOC'}, {'text': 'कालिका मन्दिर', 'type': 'LOC'}]}"
136,रुविना विराटनगरको व्यापारिक केन्द्रमा भेटिन्छिन्।,Standard Nepali,"{""entities"": [{""text"": ""रुविना"", ""type"": ""PER""}, {""text"": ""विराटनगर"", ""type"": ""LOC""}]}","{""entities"": [{""text"": ""रुविना"", ""type"": ""PER""}, {""text"": ""विराटनगर"", ""type"": ""LOC""}]}","{'entities': [{'text': 'रुविना', 'type': 'PER'}, {'text': 'विराटनगर', 'type': 'LOC'}]}","{'entities': [{'text': 'रुविना', 'type': 'PER'}, {'text': 'विराटनगर', 'type': 'LOC'}]}"
137,मनिष सर्लाही जिल्लामा नयाँ स्कूल भ्रमण गर्दैछ।,Standard Nepali,"{""entities"": [{""text"": ""मनिष"", ""type"": ""PER""}, {""text"": ""सर्लाही"", ""type"": ""LOC""}]}","{""entities"": [{""text"": ""मनिष"", ""type"": ""PER""}, {""text"": ""सर्लाही"", ""type"": ""LOC""}]}","{'entities': [{'text': 'मनिष', 'type': 'PER'}, {'text': 'सर्लाही', 'type': 'LOC'}]}","{'entities': [{'text': 'मनिष', 'type': 'PER'}, {'text': 'सर्लाही', 'type': 'LOC'}]}"
