sentence_id,text,language,ground_truth,predicted,gt_entities,pred_entities
114,नेपाल विद्युत प्राधिकरणले नौलो  सबस्टेशन निर्माण गर्यो।,Achhami Dialect,"{""entities"": [{""text"": ""नेपाल विद्युत प्राधिकरण"", ""type"": ""ORG""}]}","{""entities"": [{""text"": ""नेपाल विद्युत प्राधिकरण"", ""type"": ""ORG""}]}","{'entities': [{'text': 'नेपाल विद्युत प्राधिकरण', 'type': 'ORG'}]}","{'entities': [{'text': 'नेपाल विद्युत प्राधिकरण', 'type': 'ORG'}]}"
115,काठमाडौं महानगरपालिकाले सडक मर्मतकार्य सुरु गर्याको  छ।,Achhami Dialect,"{""entities"": [{""text"": ""काठमाडौं महानगरपालिका"", ""type"": ""ORG""}, {""text"": ""काठमाडौं"", ""type"": ""LOC""}]}","{""entities"": [{""text"": ""काठमाडौं"", ""type"": ""LOC""}, {""text"": ""महानगरपालिका"", ""type"": ""ORG""}]}","{'entities': [{'text': 'काठमाडौं महानगरपालिका', 'type': 'ORG'}, {'text': 'काठमाडौं', 'type': 'LOC'}]}","{'entities': [{'text': 'काठमाडौं', 'type': 'LOC'}, {'text': 'महानगरपालिका', 'type': 'ORG'}]}"
116,प्रहरी प्रधान कार्यालयले सुरक्षामा कडा कदम चलन्या जनाएको छ।,Achhami Dialect,"{""entities"": [{""text"": ""प्रहरी प्रधान कार्यालय"", ""type"": ""ORG""}]}","{""entities"": []}","{'entities': [{'text': 'प्रहरी प्रधान कार्यालय', 'type': 'ORG'}]}",{'entities': []}
117,राष्ट्रिय खेलकुद परिषद्ले नौलो  खेलकुद नीति लागू गर्यको  छ।,Achhami Dialect,"{""entities"": [{""text"": ""राष्ट्रिय खेलकुद परिषद्"", ""type"": ""ORG""}]}","{""entities"": [{""text"": ""राष्ट्रिय खेलकुद परिषद"", ""type"": ""ORG""}]}","{'entities': [{'text': 'राष्ट्रिय खेलकुद परिषद्', 'type': 'ORG'}]}","{'entities': [{'text': 'राष्ट्रिय खेलकुद परिषद', 'type': 'ORG'}]}"
118,पोखरामा नौलो  अन्तर्राष्ट्रिय सम्मेलन आयोजना गरियो।,Achhami Dialect,"{""entities"": [{""text"": ""पोखरा"", ""type"": ""LOC""}]}","{""entities"": [{""text"": ""पोखरा"", ""type"": ""LOC""}]}","{'entities': [{'text': 'पोखरा', 'type': 'LOC'}]}","{'entities': [{'text': 'पोखरा', 'type': 'LOC'}]}"
119,जिल्ला प्रशासन कार्यालय काठमाडौंले निषेधाज्ञा थप गर्याको  छ।,Achhami Dialect,"{""entities"": [{""text"": ""जिल्ला प्रशासन कार्यालय"", ""type"": ""ORG""}, {""text"": ""काठमाडौं"", ""type"": ""LOC""}]}","{""entities"": [{""text"": ""काठमाडौं"", ""type"": ""LOC""}]}","{'entities': [{'text': 'जिल्ला प्रशासन कार्यालय', 'type': 'ORG'}, {'text': 'काठमाडौं', 'type': 'LOC'}]}","{'entities': [{'text': 'काठमाडौं', 'type': 'LOC'}]}"
120,सिन्धुपाल्चोकमा नौलो  पुल निर्माण सम्पन्न भयाको  छ।,Achhami Dialect,"{""entities"": [{""text"": ""सिन्धुपाल्चोक"", ""type"": ""LOC""}]}","{""entities"": [{""text"": ""सिन्धुपाल्चोक"", ""type"": ""LOC""}]}","{'entities': [{'text': 'सिन्धुपाल्चोक', 'type': 'LOC'}]}","{'entities': [{'text': 'सिन्धुपाल्चोक', 'type': 'LOC'}]}"
121,अन्जली हेटौँडाको पर्यटन स्थल भ्रमणमा छ।,Achhami Dialect,"{""entities"": [{""text"": ""अन्जली"", ""type"": ""PER""}, {""text"": ""हेटौँडा"", ""type"": ""LOC""}]}","{""entities"": [{""text"": ""अन्जली"", ""type"": ""PER""}, {""text"": ""हेटौँडा"", ""type"": ""LOC""}]}","{'entities': [{'text': 'अन्जली', 'type': 'PER'}, {'text': 'हेटौँडा', 'type': 'LOC'}]}","{'entities': [{'text': 'अन्जली', 'type': 'PER'}, {'text': 'हेटौँडा', 'type': 'LOC'}]}"
122,विकाश वीरगन्जमा नौलो  शाखा खोल्न्या छ ।,Achhami Dialect,"{""entities"": [{""text"": ""विकाश"", ""type"": ""PER""}, {""text"": ""वीरगन्ज"", ""type"": ""LOC""}]}","{""entities"": [{""text"": ""वीरगन्ज"", ""type"": ""LOC""}]}","{'entities': [{'text': 'विकाश', 'type': 'PER'}, {'text': 'वीरगन्ज', 'type': 'LOC'}]}","{'entities': [{'text': 'वीरगन्ज', 'type': 'LOC'}]}"
123,रोशनी झापामा साथी भेट्न गइ।,Achhami Dialect,"{""entities"": [{""text"": ""रोशनी"", ""type"": ""PER""}, {""text"": ""झापा"", ""type"": ""LOC""}]}","{""entities"": [{""text"": ""रोशनी"", ""type"": ""PER""}, {""text"": ""झापा"", ""type"": ""LOC""}]}","{'entities': [{'text': 'रोशनी', 'type': 'PER'}, {'text': 'झापा', 'type': 'LOC'}]}","{'entities': [{'text': 'रोशनी', 'type': 'PER'}, {'text': 'झापा', 'type': 'LOC'}]}"
124,अर्पणले बागमती प्रदेशको राजधानी भ्रमण गर्दैछ।,Achhami Dialect,"{""entities"": [{""text"": ""अर्पण"", ""type"": ""PER""}, {""text"": ""बागमती प्रदेश"", ""type"": ""LOC""}]}","{""entities"": [{""text"": ""बागमती प्रदेश"", ""type"": ""LOC""}]}","{'entities': [{'text': 'अर्पण', 'type': 'PER'}, {'text': 'बागमती प्रदेश', 'type': 'LOC'}]}","{'entities': [{'text': 'बागमती प्रदेश', 'type': 'LOC'}]}"
125,माया धनगढी बजारमा किनमेल गर्दै छ ।,Achhami Dialect,"{""entities"": [{""text"": ""माया"", ""type"": ""PER""}, {""text"": ""धनगढी"", ""type"": ""LOC""}]}","{""entities"": [{""text"": ""धनगढी"", ""type"": ""LOC""}]}","{'entities': [{'text': 'माया', 'type': 'PER'}, {'text': 'धनगढी', 'type': 'LOC'}]}","{'entities': [{'text': 'धनगढी', 'type': 'LOC'}]}"
126,सञ्जय पोखरामा नौलो  रेस्टुरेन्ट हेर्न गयाको  छ।,Achhami Dialect,"{""entities"": [{""text"": ""सञ्जय"", ""type"": ""PER""}, {""text"": ""पोखरा"", ""type"": ""LOC""}]}","{""entities"": [{""text"": ""सञ्जय"", ""type"": ""PER""}, {""text"": ""पोखरा"", ""type"": ""LOC""}]}","{'entities': [{'text': 'सञ्जय', 'type': 'PER'}, {'text': 'पोखरा', 'type': 'LOC'}]}","{'entities': [{'text': 'सञ्जय', 'type': 'PER'}, {'text': 'पोखरा', 'type': 'LOC'}]}"
127,राधिका नेपालगञ्जमा साथी भेट्न गइ।,Achhami Dialect,"{""entities"": [{""text"": ""राधिका"", ""type"": ""PER""}, {""text"": ""नेपालगञ्ज"", ""type"": ""LOC""}]}","{""entities"": [{""text"": ""राधिका"", ""type"": ""PER""}, {""text"": ""नेपालगञ्ज"", ""type"": ""LOC""}]}","{'entities': [{'text': 'राधिका', 'type': 'PER'}, {'text': 'नेपालगञ्ज', 'type': 'LOC'}]}","{'entities': [{'text': 'राधिका', 'type': 'PER'}, {'text': 'नेपालगञ्ज', 'type': 'LOC'}]}"
128,विवेक बिराटनगरबाट हिँड्दैछ।,Achhami Dialect,"{""entities"": [{""text"": ""विवेक"", ""type"": ""PER""}, {""text"": ""विराटनगर"", ""type"": ""LOC""}]}","{""entities"": [{""text"": ""विवेक"", ""type"": ""PER""}, {""text"": ""बिराटनगर"", ""type"": ""LOC""}]}","{'entities': [{'text': 'विवेक', 'type': 'PER'}, {'text': 'विराटनगर', 'type': 'LOC'}]}","{'entities': [{'text': 'विवेक', 'type': 'PER'}, {'text': 'बिराटनगर', 'type': 'LOC'}]}"
129,कविता बर्दिया राष्ट्रिय निकुञ्ज भ्रमणमा छ।,Achhami Dialect,"{""entities"": [{""text"": ""कविता"", ""type"": ""PER""}, {""text"": ""बर्दिया राष्ट्रिय निकुञ्ज"", ""type"": ""LOC""}]}","{""entities"": [{""text"": ""कविता"", ""type"": ""PER""}, {""text"": ""बर्दिया राष्ट्रिय निकुञ्ज"", ""type"": ""LOC""}]}","{'entities': [{'text': 'कविता', 'type': 'PER'}, {'text': 'बर्दिया राष्ट्रिय निकुञ्ज', 'type': 'LOC'}]}","{'entities': [{'text': 'कविता', 'type': 'PER'}, {'text': 'बर्दिया राष्ट्रिय निकुञ्ज', 'type': 'LOC'}]}"
130,अजय पाटन दरबार स्क्वायर जाँदैछ।,Achhami Dialect,"{""entities"": [{""text"": ""अजय"", ""type"": ""PER""}, {""text"": ""पाटन दरबार स्क्वायर"", ""type"": ""LOC""}]}","{""entities"": [{""text"": ""अजय"", ""type"": ""PER""}, {""text"": ""पाटन"", ""type"": ""LOC""}, {""text"": ""दरबार स्क्वायर"", ""type"": ""LOC""}]}","{'entities': [{'text': 'अजय', 'type': 'PER'}, {'text': 'पाटन दरबार स्क्वायर', 'type': 'LOC'}]}","{'entities': [{'text': 'अजय', 'type': 'PER'}, {'text': 'पाटन', 'type': 'LOC'}, {'text': 'दरबार स्क्वायर', 'type': 'LOC'}]}"
131,सीमा काठमाडौँको भृकुटीमण्डपमा छ।,Achhami Dialect,"{""entities"": [{""text"": ""सीमा"", ""type"": ""PER""}, {""text"": ""काठमाडौँ"", ""type"": ""LOC""}, {""text"": ""भृकुटीमण्डप"", ""type"": ""LOC""}]}","{""entities"": [{""text"": ""सीमा"", ""type"": ""PER""}, {""text"": ""काठमाडौँ"", ""type"": ""LOC""}, {""text"": ""भृकुटीमण्डप"", ""type"": ""LOC""}]}","{'entities': [{'text': 'सीमा', 'type': 'PER'}, {'text': 'काठमाडौँ', 'type': 'LOC'}, {'text': 'भृकुटीमण्डप', 'type': 'LOC'}]}","{'entities': [{'text': 'सीमा', 'type': 'PER'}, {'text': 'काठमाडौँ', 'type': 'LOC'}, {'text': 'भृकुटीमण्डप', 'type': 'LOC'}]}"
132,दीपक एभरेस्ट हाइकिङमा सहभागी छ।,Achhami Dialect,"{""entities"": [{""text"": ""दीपक"", ""type"": ""PER""}, {""text"": ""एभरेस्ट"", ""type"": ""LOC""}]}","{""entities"": [{""text"": ""दीपक"", ""type"": ""PER""}, {""text"": ""एभरेस्ट"", ""type"": ""LOC""}]}","{'entities': [{'text': 'दीपक', 'type': 'PER'}, {'text': 'एभरेस्ट', 'type': 'LOC'}]}","{'entities': [{'text': 'दीपक', 'type': 'PER'}, {'text': 'एभरेस्ट', 'type': 'LOC'}]}"
133,मीरा जनकपुरधामको सांस्कृतिक ठौर  भ्रमणमा छ।,Achhami Dialect,"{""entities"": [{""text"": ""मीरा"", ""type"": ""PER""}, {""text"": ""जनकपुरधाम"", ""type"": ""LOC""}]}","{""entities"": [{""text"": ""मीरा"", ""type"": ""PER""}, {""text"": ""जनकपुरधाम"", ""type"": ""LOC""}]}","{'entities': [{'text': 'मीरा', 'type': 'PER'}, {'text': 'जनकपुरधाम', 'type': 'LOC'}]}","{'entities': [{'text': 'मीरा', 'type': 'PER'}, {'text': 'जनकपुरधाम', 'type': 'LOC'}]}"
134,सञ्जना हुम्ला जिल्ला भ्रमणमा छ।,Achhami Dialect,"{""entities"": [{""text"": ""अनिश"", ""type"": ""PER""}, {""text"": ""पोखरा"", ""type"": ""LOC""}, {""text"": ""फेवा ताल"", ""type"": ""LOC""}]}","{""entities"": [{""text"": ""सञ्जना"", ""type"": ""PER""}, {""text"": ""हुम्ला"", ""type"": ""LOC""}, {""text"": ""जिला"", ""type"": ""LOC""}]}","{'entities': [{'text': 'अनिश', 'type': 'PER'}, {'text': 'पोखरा', 'type': 'LOC'}, {'text': 'फेवा ताल', 'type': 'LOC'}]}","{'entities': [{'text': 'सञ्जना', 'type': 'PER'}, {'text': 'हुम्ला', 'type': 'LOC'}, {'text': 'जिला', 'type': 'LOC'}]}"
135,सुषान्त बागलुङको कालिका मन्दिरमा दर्शन गर्दैछ।,Achhami Dialect,"{""entities"": [{""text"": ""सुषान्त"", ""type"": ""PER""}, {""text"": ""बागलुङ"", ""type"": ""LOC""}, {""text"": ""कालिका मन्दिर"", ""type"": ""LOC""}]}","{""entities"": [{""text"": ""सुषान्त"", ""type"": ""PER""}, {""text"": ""बागलुङ"", ""type"": ""LOC""}, {""text"": ""कालिका मन्दिर"", ""type"": ""LOC""}]}","{'entities': [{'text': 'सुषान्त', 'type': 'PER'}, {'text': 'बागलुङ', 'type': 'LOC'}, {'text': 'कालिका मन्दिर', 'type': 'LOC'}]}","{'entities': [{'text': 'सुषान्त', 'type': 'PER'}, {'text': 'बागलुङ', 'type': 'LOC'}, {'text': 'कालिका मन्दिर', 'type': 'LOC'}]}"
